iperf 3.7
Linux netviews 5.4.0-53-generic #59-Ubuntu SMP Wed Oct 21 09:38:44 UTC 2020 x86_64
Control connection MSS 1448
Time: Wed, 18 Nov 2020 04:22:15 GMT
Connecting to host 10.0.0.11, port 84
      Cookie: xqfj76wlewrxv6pehgrf4rh44joejurin4mc
      TCP MSS: 1448 (default)
[ 53]   3.00-4.00   sec   467 KBytes  3.82 Mbits/sec    0   25.5 KBytes       
[ 55]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[ 57]   3.00-4.00   sec   636 KBytes  5.21 Mbits/sec    0   53.7 KBytes       
[ 59]   3.00-4.00   sec   954 KBytes  7.82 Mbits/sec    0   63.6 KBytes       
[ 61]   3.00-4.00   sec  2.98 MBytes  25.0 Mbits/sec    0    189 KBytes       
[ 63]   3.00-4.00   sec  1.86 MBytes  15.6 Mbits/sec    0    151 KBytes       
[ 65]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   32.5 KBytes       
[ 67]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   46.7 KBytes       
[ 69]   3.00-4.00   sec   764 KBytes  6.25 Mbits/sec    0   73.5 KBytes       
[ 71]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   22.6 KBytes       
[ 73]   3.00-4.00   sec   636 KBytes  5.21 Mbits/sec    0   48.1 KBytes       
[ 75]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   36.8 KBytes       
[ 77]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[ 79]   3.00-4.00   sec   509 KBytes  4.17 Mbits/sec    0   46.7 KBytes       
[ 81]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   19.8 KBytes       
[ 83]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   36.8 KBytes       
[ 85]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   39.6 KBytes       
[ 87]   3.00-4.00   sec   636 KBytes  5.21 Mbits/sec    0   56.6 KBytes       
[ 89]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   31.1 KBytes       
[ 91]   3.00-4.00   sec   636 KBytes  5.21 Mbits/sec    0   58.0 KBytes       
[ 93]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[ 95]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[ 97]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 99]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[101]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[103]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[SUM]   3.00-4.00   sec  38.7 MBytes   324 Mbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[  7]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[  9]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[ 11]   4.00-5.00   sec  5.22 MBytes  43.8 Mbits/sec    0    396 KBytes       
[ 13]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[ 15]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[ 17]   4.00-5.00   sec  5.59 MBytes  46.9 Mbits/sec    0    441 KBytes       
[ 19]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 21]   4.00-5.00   sec   382 KBytes  3.13 Mbits/sec    0   33.9 KBytes       
[ 23]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 25]   4.00-5.00   sec   436 KBytes  3.57 Mbits/sec    0   18.4 KBytes       
[ 27]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 29]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 31]   4.00-5.00   sec   382 KBytes  3.13 Mbits/sec    0   26.9 KBytes       
[ 33]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 35]   4.00-5.00   sec  4.35 MBytes  36.5 Mbits/sec    0    417 KBytes       
[ 37]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 39]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 41]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 43]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 45]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[ 47]   4.00-5.00   sec   382 KBytes  3.13 Mbits/sec    0   15.6 KBytes       
[ 49]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 51]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 53]   4.00-5.00   sec   467 KBytes  3.82 Mbits/sec    0   25.5 KBytes       
[ 55]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[ 57]   4.00-5.00   sec   636 KBytes  5.21 Mbits/sec    0   53.7 KBytes       
[ 59]   4.00-5.00   sec   764 KBytes  6.26 Mbits/sec    0   63.6 KBytes       
[ 61]   4.00-5.00   sec  2.92 MBytes  24.5 Mbits/sec    0    189 KBytes       
[ 63]   4.00-5.00   sec  1.86 MBytes  15.6 Mbits/sec    0    151 KBytes       
[ 65]   4.00-5.00   sec   509 KBytes  4.17 Mbits/sec    0   32.5 KBytes       
