iperf 3.7
Linux netviews 5.4.0-53-generic #59-Ubuntu SMP Wed Oct 21 09:38:44 UTC 2020 x86_64
Control connection MSS 1448
Time: Wed, 18 Nov 2020 04:22:15 GMT
Connecting to host 10.0.0.10, port 81
      Cookie: kowbz6ltguxcjwsx6tubx4cjjnezf6jvspko
      TCP MSS: 1448 (default)
[ 57]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec   10   5.66 KBytes       
[ 59]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    7   5.66 KBytes       
[ 61]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    9   5.66 KBytes       
[ 63]   2.00-3.00   sec  79.2 KBytes   649 Kbits/sec   14   5.66 KBytes       
[ 65]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    6   1.41 KBytes       
[ 67]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   13   2.83 KBytes       
[ 69]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec   14   4.24 KBytes       
[ 71]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    7   4.24 KBytes       
[ 73]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    5   1.41 KBytes       
[ 75]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    5   1.41 KBytes       
[ 77]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   13   4.24 KBytes       
[ 79]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec   11   4.24 KBytes       
[ 81]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   14   2.83 KBytes       
[ 83]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    8   2.83 KBytes       
[ 85]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    9   5.66 KBytes       
[ 87]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   11   2.83 KBytes       
[ 89]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   14   5.66 KBytes       
[ 91]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    5   5.66 KBytes       
[ 93]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   11   2.83 KBytes       
[ 95]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    6   1.41 KBytes       
[ 97]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   10   4.24 KBytes       
[ 99]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec   10   2.83 KBytes       
[101]   2.00-3.00   sec   136 KBytes  1.11 Mbits/sec   12   5.66 KBytes       
[103]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   10   1.41 KBytes       
