nifwd_receiver,4.62,22.2,4.47,46.5,52.5,92.2,88.3,53.5,112.0,46.9,50.3,50.7,449.0,120.0,110.0,273.0,16.5,45.5,40.1,13.6,6.33,93.7,25.7,93.0
nifwd_sender,6.3,45.6,92.3,50.6,47.5,44.9,48.2,44.8,46.1,45.3,46.3,47.4,236.0,200.0,259.0,258.0,49.6,45.6,18.4,7.62,47.1,45.8,92.7,89.8
nifwd_receiver,6.27,45.3,91.8,50.3,47.2,44.7,47.8,44.5,45.8,45.0,46.1,46.9,236.0,200.0,259.0,257.0,49.4,45.4,18.3,7.59,46.8,45.5,92.3,89.3
nifwd_sender,13.4,49.0,12.8,47.0,95.7,46.7,71.8,70.5,58.5,29.2,64.5,84.7,303.0,214.0,180.0,255.0,52.1,17.6,13.3,20.3,21.7,47.0,96.4,48.9
nifwd_receiver,13.4,48.7,12.8,46.8,95.3,46.4,71.4,69.9,58.1,29.0,64.2,84.2,302.0,214.0,180.0,255.0,51.8,17.5,13.2,20.2,21.6,46.8,96.0,48.5
nifwd_sender,16.1,49.7,49.4,55.5,51.0,4.5,49.9,91.0,98.5,92.6,48.7,91.5,355.0,105.0,275.0,218.0,52.7,8.58,17.5,11.2,48.1,63.9,8.64,54.0
nifwd_receiver,16.0,49.4,49.2,55.1,50.5,4.48,49.5,90.6,98.0,92.2,48.5,90.9,354.0,104.0,274.0,218.0,52.4,8.54,17.5,11.1,47.9,63.5,8.59,53.7
nifwd_sender,6.19,6.58,48.0,23.1,57.8,88.7,56.0,77.5,93.3,45.3,97.9,46.2,258.0,180.0,200.0,314.0,20.5,47.1,24.5,22.9,10.8,4.11,95.2,90.2
nifwd_receiver,6.16,6.52,47.8,22.9,57.3,88.2,55.7,77.1,92.8,44.9,97.4,45.6,258.0,180.0,200.0,313.0,20.4,46.8,24.4,22.8,10.7,4.09,94.8,89.7
nifwd_sender,18.1,31.6,89.0,52.5,46.6,42.5,45.5,42.1,121.0,44.9,67.3,83.3,234.0,174.0,206.0,340.0,48.5,13.2,22.8,3.95,6.15,42.8,89.8,51.1
nifwd_receiver,18.0,31.4,88.6,52.2,46.2,42.2,45.1,42.0,120.0,44.6,66.8,82.8,234.0,173.0,205.0,339.0,48.2,13.1,22.7,3.92,6.1,42.6,89.4,50.8
