ifwd_receiver,47.9,65.9,74.7,10.4,72.5,62.4,71.3,30.0,7.05,43.3,6.75,37.9,461.0,146.0,176.0,168.0,42.5,56.9,72.9,6.58,58.1,62.6,60.2,58.4
ifwd_sender,72.0,17.9,132.0,22.5,71.7,53.0,79.1,63.5,8.44,59.3,9.87,63.6,209.0,160.0,227.0,359.0,43.0,18.1,70.9,6.3,71.8,32.3,7.03,48.6
ifwd_receiver,71.7,17.8,132.0,22.4,71.4,52.9,78.8,63.3,8.4,59.2,9.85,63.4,208.0,159.0,227.0,358.0,42.9,18.0,70.7,6.29,71.6,32.3,7.01,48.5
ifwd_sender,69.0,73.7,62.3,73.1,72.9,70.0,38.8,57.5,70.2,57.0,7.02,45.9,267.0,143.0,321.0,222.0,7.25,46.6,74.2,6.58,23.8,35.9,6.75,54.1
ifwd_receiver,68.8,73.5,62.0,72.9,72.6,69.8,38.7,57.1,70.1,56.8,7.01,45.8,267.0,143.0,321.0,222.0,7.23,46.5,74.1,6.57,23.7,35.8,6.71,54.0
ifwd_sender,78.0,33.3,71.6,26.4,44.1,40.3,76.8,81.7,7.02,49.9,11.3,15.0,208.0,383.0,267.0,96.9,7.0,55.1,76.6,6.66,77.2,74.0,67.4,52.5
ifwd_receiver,77.8,33.2,71.3,26.3,44.0,40.2,76.5,81.5,7.0,49.8,11.3,14.9,207.0,382.0,266.0,96.7,6.98,55.0,76.4,6.64,77.0,73.8,67.2,52.3
ifwd_sender,51.0,63.7,82.6,61.9,75.5,38.2,66.6,58.7,7.27,64.9,7.33,38.4,301.0,252.0,218.0,185.0,6.92,67.1,75.3,6.37,75.8,36.8,16.4,52.5
ifwd_receiver,50.8,63.5,82.3,61.7,75.4,38.1,66.3,58.6,7.25,64.7,7.31,38.3,300.0,251.0,218.0,184.0,6.9,66.9,75.1,6.35,75.5,36.7,16.3,52.4
ifwd_sender,75.4,68.4,73.5,33.6,44.5,36.8,72.6,16.3,6.87,72.8,64.5,38.7,327.0,236.0,271.0,118.0,11.4,71.9,49.0,6.63,55.4,56.7,58.5,38.8
ifwd_receiver,75.1,68.2,73.3,33.5,44.4,36.8,72.5,16.3,6.85,72.5,64.4,38.6,327.0,235.0,271.0,118.0,11.4,71.7,48.7,6.61,55.3,56.5,58.2,38.7
ifwd_sender,64.6,71.2,80.2,72.0,67.5,17.3,62.3,72.6,43.3,61.2,7.09,65.9,247.0,264.0,243.0,201.0,7.18,54.2,70.3,7.83,62.8,20.4,7.22,36.0
ifwd_receiver,64.3,71.0,79.9,71.8,67.3,17.3,62.2,72.3,43.1,61.1,7.08,65.8,247.0,263.0,243.0,200.0,7.17,54.0,70.2,7.81,62.7,20.3,7.21,35.9
ifwd_sender,73.7,71.5,58.3,66.2,73.3,71.9,56.7,58.1,27.6,38.7,6.65,32.6,282.0,181.0,311.0,181.0,6.67,59.9,72.9,27.3,57.3,41.2,6.67,44.3
ifwd_receiver,73.5,71.3,58.1,65.9,73.1,71.6,56.6,57.9,27.4,38.6,6.63,32.5,281.0,180.0,311.0,180.0,6.65,59.8,72.7,27.2,57.2,41.1,6.65,44.2
ifwd_sender,70.2,68.4,56.8,68.2,61.6,51.7,65.3,69.1,9.58,63.4,6.3,68.8,251.0,190.0,341.0,172.0,6.38,39.5,69.6,6.19,60.2,38.9,9.46,62.1
ifwd_receiver,69.9,68.1,56.7,68.0,61.4,51.4,65.0,68.9,9.56,63.2,6.28,68.5,251.0,189.0,340.0,171.0,6.36,39.4,69.4,6.17,60.0,38.8,9.43,61.9
ifwd_sender,77.1,71.2,72.8,52.1,70.8,36.1,74.4,43.7,6.91,42.7,7.21,52.0,224.0,118.0,494.0,118.0,6.95,76.2,72.8,58.5,74.2,6.92,6.91,42.1
ifwd_receiver,76.9,70.9,72.6,52.0,70.7,36.0,74.2,43.6,6.89,42.7,7.19,51.9,224.0,118.0,493.0,118.0,6.93,76.0,72.6,58.2,74.0,6.91,6.9,42.0
ifwd_sender,78.5,64.9,59.1,48.1,77.7,18.3,77.6,75.1,7.99,58.5,13.7,18.8,289.0,186.0,201.0,276.0,7.37,66.7,76.6,6.8,77.5,6.89,66.7,43.9
ifwd_receiver,78.3,64.7,58.9,47.9,77.5,18.3,77.3,75.0,7.97,58.4,13.6,18.8,289.0,186.0,201.0,276.0,7.34,66.6,76.4,6.79,77.3,6.88,66.5,43.7
ifwd_sender,63.7,72.1,71.9,70.3,66.8,54.0,69.2,62.5,7.01,69.9,6.63,53.3,227.0,143.0,297.0,286.0,62.5,17.9,71.2,6.49,73.9,6.5,8.74,35.5
ifwd_receiver,63.5,71.9,71.6,70.0,66.6,53.9,69.1,62.3,6.99,69.7,6.62,53.2,227.0,143.0,296.0,285.0,62.3,17.9,71.1,6.47,73.7,6.49,8.7,35.4
ifwd_sender,73.6,38.3,74.7,32.1,70.9,41.2,70.5,35.8,43.1,74.4,6.64,25.6,180.0,192.0,332.0,250.0,6.7,8.28,72.3,6.56,69.2,52.0,16.5,131.0
ifwd_receiver,73.3,38.2,74.5,32.1,70.6,41.0,70.3,35.7,43.0,74.1,6.63,25.5,179.0,191.0,331.0,249.0,6.68,8.24,72.0,6.55,68.9,51.7,16.4,130.0
ifwd_sender,45.8,58.3,72.1,66.6,67.9,55.6,116.0,63.7,13.0,60.4,7.27,61.1,321.0,248.0,211.0,173.0,6.43,61.2,74.8,6.17,69.8,7.45,6.48,28.3
ifwd_receiver,45.7,58.1,71.9,66.4,67.8,55.4,116.0,63.4,13.0,60.2,7.25,60.9,320.0,247.0,211.0,172.0,6.41,61.1,74.5,6.15,69.7,7.42,6.46,28.2
ifwd_sender,123.0,40.6,68.5,71.1,68.9,6.52,60.6,66.8,9.72,90.6,6.61,61.5,246.0,204.0,388.0,114.0,69.2,7.08,63.4,6.36,70.2,6.75,9.8,40.3
ifwd_receiver,123.0,40.5,68.2,70.9,68.7,6.49,60.5,66.5,9.69,90.2,6.59,61.2,245.0,203.0,387.0,114.0,69.0,7.05,63.2,6.34,70.0,6.72,9.78,40.2
ifwd_sender,78.3,66.2,70.3,52.8,22.2,33.5,62.1,42.3,6.46,120.0,6.36,65.5,245.0,113.0,466.0,129.0,11.0,70.0,46.1,8.07,72.5,51.4,6.41,59.8
ifwd_receiver,78.0,65.9,70.1,52.7,22.1,33.5,62.0,42.2,6.45,119.0,6.34,65.3,244.0,113.0,465.0,129.0,10.9,69.8,45.9,8.04,72.3,51.3,6.4,59.5
ifwd_sender,58.0,64.6,64.4,55.9,70.9,72.2,36.2,72.0,19.3,55.2,62.0,68.2,378.0,202.0,255.0,119.0,9.11,32.6,73.5,6.78,43.5,6.92,6.74,73.2
ifwd_receiver,57.9,64.4,64.1,55.7,70.8,72.0,36.1,71.7,19.3,55.0,61.8,68.0,376.0,201.0,254.0,118.0,9.09,32.5,73.1,6.77,43.3,6.9,6.72,72.9
ifwd_sender,77.9,7.34,75.3,7.37,76.5,61.1,74.9,69.7,6.88,41.1,19.0,56.2,195.0,239.0,219.0,301.0,43.9,62.6,74.0,7.47,115.0,6.5,6.81,60.5
ifwd_receiver,77.6,7.31,75.1,7.35,76.2,61.0,74.6,69.4,6.86,41.0,19.0,56.1,194.0,238.0,218.0,300.0,43.8,62.3,73.8,7.44,115.0,6.48,6.8,60.3
ifwd_sender,66.0,73.1,125.0,71.5,73.3,62.5,73.2,47.5,6.88,14.0,11.6,29.2,215.0,385.0,252.0,103.0,6.89,62.7,76.3,6.74,74.9,6.51,7.54,56.3
ifwd_receiver,65.8,73.0,125.0,71.4,73.0,62.3,73.0,47.3,6.86,14.0,11.6,29.1,214.0,385.0,252.0,102.0,6.87,62.6,76.1,6.73,74.7,6.49,7.53,56.2
