fwd_receiver,75.8,68.2,66.2,29.6,68.7,62.1,72.0,29.2,75.1,40.9,36.9,60.1,217.0,189.0,311.0,236.0,10.4,18.4,38.5,68.9,21.7,59.8,17.4,29.9
fwd_sender,115.0,28.5,19.0,41.1,64.4,11.4,57.1,39.1,27.6,54.3,9.73,45.2,358.0,241.0,228.0,124.0,51.6,45.6,48.0,57.9,6.18,137.0,55.4,38.0
fwd_receiver,115.0,28.4,19.0,41.0,64.3,11.4,56.9,38.9,27.6,54.1,9.7,45.1,358.0,241.0,228.0,124.0,51.3,45.5,47.8,57.6,6.16,136.0,55.2,37.9
fwd_sender,68.1,24.6,72.7,49.0,22.4,70.5,73.9,66.3,48.5,26.1,46.1,36.1,323.0,179.0,316.0,136.0,38.8,67.6,58.9,33.5,6.66,74.0,47.3,20.6
fwd_receiver,68.0,24.5,72.4,48.8,22.3,70.3,73.6,66.2,48.4,26.1,46.0,35.9,322.0,179.0,315.0,135.0,38.6,67.4,58.8,33.4,6.64,73.9,47.2,20.6
fwd_sender,65.7,9.24,72.5,59.1,73.6,13.5,58.4,7.14,22.7,12.8,60.8,72.9,212.0,208.0,358.0,176.0,47.6,25.5,188.0,45.1,7.38,28.4,9.57,70.0
fwd_receiver,65.5,9.19,72.4,59.0,73.3,13.5,58.3,7.11,22.7,12.7,60.5,72.7,211.0,207.0,356.0,176.0,47.5,25.4,188.0,45.0,7.37,28.3,9.55,69.7
fwd_sender,63.7,36.2,69.7,65.1,19.7,68.1,56.0,33.5,68.5,13.4,70.9,20.9,466.0,196.0,190.0,99.1,17.8,66.1,71.0,66.3,6.36,7.13,70.2,59.7
fwd_receiver,63.4,36.1,69.5,65.0,19.6,67.9,55.8,33.4,68.4,13.3,70.7,20.8,465.0,195.0,190.0,98.9,17.8,65.9,70.8,66.0,6.35,7.1,70.0,59.5
fwd_sender,9.99,39.5,48.0,35.4,74.9,75.4,156.0,75.3,37.2,77.6,43.6,11.1,320.0,206.0,305.0,122.0,21.6,17.6,68.4,15.5,11.8,68.9,24.3,38.8
fwd_receiver,9.97,39.5,47.9,35.3,74.7,75.3,156.0,75.1,37.1,77.3,43.4,11.1,320.0,205.0,304.0,122.0,21.5,17.6,68.1,15.4,11.7,68.7,24.2,38.7
